,logS,temperature,solvent_smiles,solute_smiles,source
16633,0.1247995390903449,328.15,CCOC(C)=O,O=C(O)Cc1ccc([N+](=O)[O-])cc1,10.1021/acs.jced.0c00182
16634,-0.09721521144761762,283.15,CCOC(C)=O,Oc1ccc(OCc2ccccc2)cc1,10.1021/acs.jced.9b00817
16635,0.1237812465718335,288.15,CCOC(C)=O,Oc1ccc(OCc2ccccc2)cc1,10.1021/acs.jced.9b00817
16636,0.31224179457204015,293.15,CCOC(C)=O,Oc1ccc(OCc2ccccc2)cc1,10.1021/acs.jced.9b00817
16637,0.4730675398594962,298.15,CCOC(C)=O,Oc1ccc(OCc2ccccc2)cc1,10.1021/acs.jced.9b00817
16638,0.6047157854674576,303.15,CCOC(C)=O,Oc1ccc(OCc2ccccc2)cc1,10.1021/acs.jced.9b00817
16639,0.7159527890711603,308.15,CCOC(C)=O,Oc1ccc(OCc2ccccc2)cc1,10.1021/acs.jced.9b00817
16640,0.7978185253851123,313.15,CCOC(C)=O,Oc1ccc(OCc2ccccc2)cc1,10.1021/acs.jced.9b00817
16641,-0.7625696240016543,278.15,CCOC(C)=O,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],10.1021/acs.jced.9b01036
16642,-0.7107750862747044,283.15,CCOC(C)=O,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],10.1021/acs.jced.9b01036
16643,-0.6551089999373608,288.15,CCOC(C)=O,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],10.1021/acs.jced.9b01036
16644,-0.6007259003793187,293.15,CCOC(C)=O,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],10.1021/acs.jced.9b01036
16645,-0.5494429548385856,298.15,CCOC(C)=O,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],10.1021/acs.jced.9b01036
16646,-0.497692911487073,303.15,CCOC(C)=O,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],10.1021/acs.jced.9b01036
16647,-0.4458710644320315,308.15,CCOC(C)=O,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],10.1021/acs.jced.9b01036
16648,-0.3998042535184445,313.15,CCOC(C)=O,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],10.1021/acs.jced.9b01036
16649,-0.34594088101271364,318.15,CCOC(C)=O,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],10.1021/acs.jced.9b01036
16650,-2.0726476680064714,288.15,CCOC(C)=O,Oc1c(Br)cc(Br)c2cccnc12,10.1021/acs.jced.9b01190
16651,-1.9853448174881683,293.15,CCOC(C)=O,Oc1c(Br)cc(Br)c2cccnc12,10.1021/acs.jced.9b01190
16652,-1.8775244929140689,298.15,CCOC(C)=O,Oc1c(Br)cc(Br)c2cccnc12,10.1021/acs.jced.9b01190
16653,-1.7739758039196427,303.15,CCOC(C)=O,Oc1c(Br)cc(Br)c2cccnc12,10.1021/acs.jced.9b01190
16654,-1.6772067104160833,308.15,CCOC(C)=O,Oc1c(Br)cc(Br)c2cccnc12,10.1021/acs.jced.9b01190
16655,-1.5876502479803263,313.15,CCOC(C)=O,Oc1c(Br)cc(Br)c2cccnc12,10.1021/acs.jced.9b01190
16656,-1.4871530363726178,318.15,CCOC(C)=O,Oc1c(Br)cc(Br)c2cccnc12,10.1021/acs.jced.9b01190
16657,-1.40023923695512,323.15,CCOC(C)=O,Oc1c(Br)cc(Br)c2cccnc12,10.1021/acs.jced.9b01190
16658,-1.3066561657486577,328.15,CCOC(C)=O,Oc1c(Br)cc(Br)c2cccnc12,10.1021/acs.jced.9b01190
16659,-1.2173848717383438,333.15,CCOC(C)=O,Oc1c(Br)cc(Br)c2cccnc12,10.1021/acs.jced.9b01190
16660,-0.550671024772111,278.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16661,-0.4934729927797917,283.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16662,-0.432937624634775,288.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16663,-0.3748990678718627,293.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16664,-0.3273757079758536,298.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16665,-0.2770295920491795,303.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16666,-0.22054155897653668,308.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16667,-0.17197078215371975,313.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16668,-0.11664555415528034,318.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16669,-0.06462819737421616,323.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16670,-0.008374334963930117,328.15,CCOC(C)=O,Cc1c(Br)cccc1C(=O)O,10.1021/acs.jced.9b01007
16671,0.03738231870642415,281.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16672,0.14741935018082986,286.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16673,0.24927066597699188,291.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16674,0.3430021610552582,296.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16675,0.4286983584216478,301.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16676,0.5064278150156389,306.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16677,0.5764037771187022,311.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16678,0.6388910454985295,316.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16679,0.6942904678826495,321.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16680,0.7430692501334736,326.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16681,0.7857798930986187,331.15,CCOC(C)=O,Cc1nc(CCl)nc2ccccc12,10.1021/acs.jced.9b01068
16682,0.05900286230804687,252.15,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16683,0.08623288269538444,255.15,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16684,0.15635745912495636,257.85,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16685,0.19024287925181835,260.15,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16686,0.29332508717842654,263.65,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16687,0.41334889771266015,269.25,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16688,0.5080020882240437,273.65,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16689,0.5517885561905636,276.15,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16690,0.606998349528683,278.45,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16691,0.6519466681083878,280.85,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16692,0.7062507465837826,283.25,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16693,0.7597877566795886,285.65,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16694,0.7981569476195174,288.05,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16695,0.8356092454281696,290.55,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16696,0.8806789291911834,293.25,CCOC(C)=O,COC(=O)C(C)(C)N=NC(C)(C)C(=O)OC,10.1021/acs.jced.9b00842
16697,-1.9746708399741693,283.15,CCOC(C)=O,CC(=O)N[C@@H](CC(C)C)C(=O)O,10.1021/acs.jced.9b01151
16698,-1.8833246261071925,288.15,CCOC(C)=O,CC(=O)N[C@@H](CC(C)C)C(=O)O,10.1021/acs.jced.9b01151
16699,-1.8148630037927675,293.15,CCOC(C)=O,CC(=O)N[C@@H](CC(C)C)C(=O)O,10.1021/acs.jced.9b01151
16700,-1.7421618600464013,298.15,CCOC(C)=O,CC(=O)N[C@@H](CC(C)C)C(=O)O,10.1021/acs.jced.9b01151
16701,-1.6811417406453213,303.15,CCOC(C)=O,CC(=O)N[C@@H](CC(C)C)C(=O)O,10.1021/acs.jced.9b01151
16702,-1.6138478039787,308.15,CCOC(C)=O,CC(=O)N[C@@H](CC(C)C)C(=O)O,10.1021/acs.jced.9b01151
16703,-1.5551554650013886,313.15,CCOC(C)=O,CC(=O)N[C@@H](CC(C)C)C(=O)O,10.1021/acs.jced.9b01151
16704,-1.4893960935211652,318.15,CCOC(C)=O,CC(=O)N[C@@H](CC(C)C)C(=O)O,10.1021/acs.jced.9b01151
16705,-1.4364746643808965,323.15,CCOC(C)=O,CC(=O)N[C@@H](CC(C)C)C(=O)O,10.1021/acs.jced.9b01151
16706,-0.7612025671160875,273.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b00911
16707,-0.6959967426867792,278.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b00911
16708,-0.6459432640595019,283.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b00911
16709,-0.5857196835415361,288.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b00911
16710,-0.5291557053233396,293.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b00911
16711,-0.4797839000939638,298.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b00911
16712,-0.4197753191020191,303.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b00911
16713,-0.36778330066221776,308.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b00911
16714,-0.3220161669593564,313.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b00911
16715,-2.233653831555042,283.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b01063
16716,-2.138610777755831,288.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b01063
16717,-2.0467184190549688,293.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b01063
16718,-1.9577303797969112,298.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b01063
16719,-1.8747386915219275,303.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b01063
16720,-1.7877916664466935,308.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b01063
16721,-1.7064631824138863,313.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b01063
16722,-1.6273417666544334,318.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b01063
16723,-1.5502482854834843,323.15,CCOC(C)=O,CN(C)Cc1c[nH]c2ccccc12,10.1021/acs.jced.9b01063
16724,-3.093300102675462,283.15,CCOC(C)=O,C[C@H](N)C(=O)O,10.1021/acs.jced.9b00743
16725,-2.844826227170211,293.15,CCOC(C)=O,C[C@H](N)C(=O)O,10.1021/acs.jced.9b00743
16726,-2.7925722924113012,303.15,CCOC(C)=O,C[C@H](N)C(=O)O,10.1021/acs.jced.9b00743
16727,-2.7473510908478382,313.15,CCOC(C)=O,C[C@H](N)C(=O)O,10.1021/acs.jced.9b00743
16728,-2.6723055366837847,323.15,CCOC(C)=O,C[C@H](N)C(=O)O,10.1021/acs.jced.9b00743
16729,-2.101605407424543,277.67,CCOC(C)=O,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,10.1021/acs.jced.9b00390
16730,-1.8845718069112118,288.55,CCOC(C)=O,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,10.1021/acs.jced.9b00390
16731,-1.7735267922804256,293.25,CCOC(C)=O,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,10.1021/acs.jced.9b00390
16732,-1.7219011092803644,298.05,CCOC(C)=O,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,10.1021/acs.jced.9b00390
16733,-1.6254495389782964,302.85,CCOC(C)=O,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,10.1021/acs.jced.9b00390
16734,-1.5458997721693644,307.45,CCOC(C)=O,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,10.1021/acs.jced.9b00390
16735,-1.3595644160041078,318.64,CCOC(C)=O,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,10.1021/acs.jced.9b00390
16736,-0.7119988758970031,278.15,CCOC(C)=O,COc1cc([N+](=O)[O-])ccc1N,10.1021/acs.jced.9b00991
16737,-0.6287952696409718,283.15,CCOC(C)=O,COc1cc([N+](=O)[O-])ccc1N,10.1021/acs.jced.9b00991
16738,-0.5579166763493376,288.15,CCOC(C)=O,COc1cc([N+](=O)[O-])ccc1N,10.1021/acs.jced.9b00991
16739,-0.4776034640424918,293.15,CCOC(C)=O,COc1cc([N+](=O)[O-])ccc1N,10.1021/acs.jced.9b00991
16740,-0.3944629475021241,298.15,CCOC(C)=O,COc1cc([N+](=O)[O-])ccc1N,10.1021/acs.jced.9b00991
16741,-0.3105030408232024,303.15,CCOC(C)=O,COc1cc([N+](=O)[O-])ccc1N,10.1021/acs.jced.9b00991
16742,-0.22460516272319117,308.15,CCOC(C)=O,COc1cc([N+](=O)[O-])ccc1N,10.1021/acs.jced.9b00991
16743,-0.14789257873720205,313.15,CCOC(C)=O,COc1cc([N+](=O)[O-])ccc1N,10.1021/acs.jced.9b00991
16744,-0.07410740915969997,318.15,CCOC(C)=O,COc1cc([N+](=O)[O-])ccc1N,10.1021/acs.jced.9b00991
16745,0.005335050987306491,323.15,CCOC(C)=O,COc1cc([N+](=O)[O-])ccc1N,10.1021/acs.jced.9b00991
16746,-1.0023106858569342,278.15,CCOC(C)=O,O=Cc1ccc(O)c(Br)c1,10.1021/acs.jced.9b01004
16747,-0.9455841512175922,283.15,CCOC(C)=O,O=Cc1ccc(O)c(Br)c1,10.1021/acs.jced.9b01004
16748,-0.8846914076661433,288.15,CCOC(C)=O,O=Cc1ccc(O)c(Br)c1,10.1021/acs.jced.9b01004
16749,-0.8139952822615406,293.15,CCOC(C)=O,O=Cc1ccc(O)c(Br)c1,10.1021/acs.jced.9b01004
16750,-0.7473014996988123,298.15,CCOC(C)=O,O=Cc1ccc(O)c(Br)c1,10.1021/acs.jced.9b01004
16751,-0.6757155977244026,303.15,CCOC(C)=O,O=Cc1ccc(O)c(Br)c1,10.1021/acs.jced.9b01004
16752,-0.6115315612515192,308.15,CCOC(C)=O,O=Cc1ccc(O)c(Br)c1,10.1021/acs.jced.9b01004
16753,-0.5445904034546383,313.15,CCOC(C)=O,O=Cc1ccc(O)c(Br)c1,10.1021/acs.jced.9b01004
16754,-0.48426734813512956,318.15,CCOC(C)=O,O=Cc1ccc(O)c(Br)c1,10.1021/acs.jced.9b01004
16755,-0.42499990224731427,323.15,CCOC(C)=O,O=Cc1ccc(O)c(Br)c1,10.1021/acs.jced.9b01004
16756,-0.6964458580131564,278.15,CCOC(C)=O,Nc1ccc(Cl)cc1[N+](=O)[O-],10.1021/acs.jced.9b00919
16757,-0.5988957398152894,283.15,CCOC(C)=O,Nc1ccc(Cl)cc1[N+](=O)[O-],10.1021/acs.jced.9b00919
16758,-0.4835462591188942,288.15,CCOC(C)=O,Nc1ccc(Cl)cc1[N+](=O)[O-],10.1021/acs.jced.9b00919
16759,-0.3696740952980341,293.15,CCOC(C)=O,Nc1ccc(Cl)cc1[N+](=O)[O-],10.1021/acs.jced.9b00919
16760,-0.26520283711118153,298.15,CCOC(C)=O,Nc1ccc(Cl)cc1[N+](=O)[O-],10.1021/acs.jced.9b00919
16761,-0.16138227419816345,303.15,CCOC(C)=O,Nc1ccc(Cl)cc1[N+](=O)[O-],10.1021/acs.jced.9b00919
16762,-0.053868839710862086,308.15,CCOC(C)=O,Nc1ccc(Cl)cc1[N+](=O)[O-],10.1021/acs.jced.9b00919
16763,0.049300320094962206,313.15,CCOC(C)=O,Nc1ccc(Cl)cc1[N+](=O)[O-],10.1021/acs.jced.9b00919
16764,0.15088217508127613,318.15,CCOC(C)=O,Nc1ccc(Cl)cc1[N+](=O)[O-],10.1021/acs.jced.9b00919
16765,0.23822542870923571,323.15,CCOC(C)=O,Nc1ccc(Cl)cc1[N+](=O)[O-],10.1021/acs.jced.9b00919
16766,-0.8410666249709012,273.15,CCOC(C)=O,O=C(O)c1cccnc1Cl,10.1021/acs.jced.9b00661
16767,-0.7691599550454046,278.15,CCOC(C)=O,O=C(O)c1cccnc1Cl,10.1021/acs.jced.9b00661
16768,-0.7082440914021458,283.15,CCOC(C)=O,O=C(O)c1cccnc1Cl,10.1021/acs.jced.9b00661
16769,-0.6496965361562432,288.15,CCOC(C)=O,O=C(O)c1cccnc1Cl,10.1021/acs.jced.9b00661
16770,-0.5991373392352,293.15,CCOC(C)=O,O=C(O)c1cccnc1Cl,10.1021/acs.jced.9b00661
16771,-0.5535208672590249,298.15,CCOC(C)=O,O=C(O)c1cccnc1Cl,10.1021/acs.jced.9b00661
16772,-0.5081415585667819,303.15,CCOC(C)=O,O=C(O)c1cccnc1Cl,10.1021/acs.jced.9b00661
16773,-0.4628218968304944,308.15,CCOC(C)=O,O=C(O)c1cccnc1Cl,10.1021/acs.jced.9b00661
16774,-0.42078767189349636,313.15,CCOC(C)=O,O=C(O)c1cccnc1Cl,10.1021/acs.jced.9b00661
16775,-1.7876087155731193,278.15,CCOC(C)=O,NC(N)=NC(N)=NCCc1ccccc1,10.1021/acs.jced.9b00844
16776,-1.721522028500719,283.15,CCOC(C)=O,NC(N)=NC(N)=NCCc1ccccc1,10.1021/acs.jced.9b00844
16777,-1.6449414395811006,288.15,CCOC(C)=O,NC(N)=NC(N)=NCCc1ccccc1,10.1021/acs.jced.9b00844
16778,-1.5672170128661196,293.15,CCOC(C)=O,NC(N)=NC(N)=NCCc1ccccc1,10.1021/acs.jced.9b00844
16779,-1.4916461876232525,298.15,CCOC(C)=O,NC(N)=NC(N)=NCCc1ccccc1,10.1021/acs.jced.9b00844
16780,-1.4185116654394483,303.15,CCOC(C)=O,NC(N)=NC(N)=NCCc1ccccc1,10.1021/acs.jced.9b00844
16781,-1.3508825501240165,308.15,CCOC(C)=O,NC(N)=NC(N)=NCCc1ccccc1,10.1021/acs.jced.9b00844
16782,-1.2855358710241251,313.15,CCOC(C)=O,NC(N)=NC(N)=NCCc1ccccc1,10.1021/acs.jced.9b00844
16783,-1.2252776477795524,318.15,CCOC(C)=O,NC(N)=NC(N)=NCCc1ccccc1,10.1021/acs.jced.9b00844
16784,-1.166655507091704,323.15,CCOC(C)=O,NC(N)=NC(N)=NCCc1ccccc1,10.1021/acs.jced.9b00844
16785,-2.7990034896704494,283.15,CCOC(C)=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,10.1021/acs.jced.9b00490
16786,-2.7533827345999313,288.15,CCOC(C)=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,10.1021/acs.jced.9b00490
16787,-2.6975917081370033,293.15,CCOC(C)=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,10.1021/acs.jced.9b00490
16788,-2.6394995181492535,298.15,CCOC(C)=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,10.1021/acs.jced.9b00490
16789,-2.590663330103611,303.15,CCOC(C)=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,10.1021/acs.jced.9b00490
16790,-2.5400895045416227,308.15,CCOC(C)=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,10.1021/acs.jced.9b00490
16791,-2.489139639246887,313.15,CCOC(C)=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,10.1021/acs.jced.9b00490
16792,-2.427830634957761,318.15,CCOC(C)=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,10.1021/acs.jced.9b00490
16793,-2.373181004221084,323.15,CCOC(C)=O,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,10.1021/acs.jced.9b00490
16794,-0.6360014961706636,273.15,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16795,-0.5889413500305112,279.15,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16796,-0.5423040299933737,283.75,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16797,-0.5021376411784363,289.15,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16798,-0.46450994234124526,293.65,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16799,-0.41803352939402366,298.95,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16800,-0.3777616845790815,303.25,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16801,-0.32700085504104287,308.65,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16802,-0.28804238711161306,313.15,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16803,-0.24396460870909248,318.15,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16804,-0.20048676094954623,323.15,CCOC(C)=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
16805,-1.0534632083043156,278.15,CCOC(C)=O,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,10.1021/acs.jced.9b00778
16806,-1.0131455694033469,283.15,CCOC(C)=O,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,10.1021/acs.jced.9b00778
16807,-0.9507265318202244,288.15,CCOC(C)=O,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,10.1021/acs.jced.9b00778
16808,-0.889550912293118,293.15,CCOC(C)=O,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,10.1021/acs.jced.9b00778
16809,-0.8093925950822931,298.15,CCOC(C)=O,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,10.1021/acs.jced.9b00778
16810,-0.7477386595715185,303.15,CCOC(C)=O,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,10.1021/acs.jced.9b00778
16811,-0.6817782734905666,308.15,CCOC(C)=O,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,10.1021/acs.jced.9b00778
16812,-0.6045099042206418,313.15,CCOC(C)=O,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,10.1021/acs.jced.9b00778
16813,-0.5411774288165339,318.15,CCOC(C)=O,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,10.1021/acs.jced.9b00778
16814,-0.4820384032176785,323.15,CCOC(C)=O,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,10.1021/acs.jced.9b00778
16815,-2.4775277337218036,278.15,CCOC(C)=O,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,10.1021/acs.jced.9b00693
16816,-2.392441133818077,283.15,CCOC(C)=O,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,10.1021/acs.jced.9b00693
16817,-2.3218222854588793,288.15,CCOC(C)=O,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,10.1021/acs.jced.9b00693
16818,-2.2498814904751274,293.15,CCOC(C)=O,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,10.1021/acs.jced.9b00693
16819,-2.1817561825643863,298.15,CCOC(C)=O,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,10.1021/acs.jced.9b00693
16820,-2.1154217711378687,303.15,CCOC(C)=O,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,10.1021/acs.jced.9b00693
16821,-2.054410446186695,308.15,CCOC(C)=O,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,10.1021/acs.jced.9b00693
16822,-1.987683246158208,313.15,CCOC(C)=O,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,10.1021/acs.jced.9b00693
16823,-1.9290265325801634,318.15,CCOC(C)=O,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C[C@H]3C[C@@H]12,10.1021/acs.jced.9b00693
